name,epoch,train_acc,train_loss,val_acc,val_loss,is_best,duration
baseline_cbam,1,0.6285,1.3294155170440674,0.5871,1.394598716545105,True,13.32929801940918
baseline_cbam,2,0.70235,1.1852750288009644,0.6436,1.2828201906204224,True,13.032467365264893
baseline_cbam,3,0.7571,1.0853982604980468,0.6808,1.210723063659668,True,13.255882501602173
baseline_cbam,4,0.793125,1.0109491786956788,0.7037,1.162387367630005,True,13.116570234298706
baseline_cbam,5,0.825625,0.9425500930786133,0.7218,1.1220959217071533,True,13.048462152481079
baseline_cbam,6,0.856525,0.8769583368301391,0.7367,1.0881162693023683,True,13.282031059265137
baseline_cbam,7,0.885975,0.8140788900375366,0.7484,1.0584238706588744,True,13.045429468154907
baseline_cbam,8,0.91335,0.7518850060462952,0.7624,1.0309076835632325,True,13.285448551177979
baseline_cbam,9,0.936225,0.6997315643310547,0.7731,1.0117352682113647,True,12.912287950515747
baseline_cbam,10,0.953375,0.6573038873672485,0.7797,0.9961502235412598,True,13.237125396728516
baseline_cbam,11,0.96905,0.6170343844413757,0.7883,0.9783988960266113,True,12.98447847366333
baseline_cbam,12,0.979,0.5877804974555969,0.7939,0.9668046356201172,True,12.854473352432251
baseline_cbam,13,0.9856,0.5669484214782715,0.7979,0.9599144298553467,True,12.988861560821533
baseline_cbam,14,0.9905,0.5505788840293885,0.8023,0.9523426151275635,True,12.937469959259033
baseline_cbam,15,0.993375,0.5384146836280823,0.8065,0.9470289646148682,True,12.959697008132935
baseline_cbam,16,0.995425,0.5294317547798156,0.8091,0.9436080105781555,True,12.99877142906189
baseline_cbam,17,0.996775,0.5228042896270751,0.8128,0.9393999959945679,True,12.739776849746704
baseline_cbam,18,0.997475,0.5178681484222412,0.814,0.9371273231506347,True,13.061524391174316
baseline_cbam,19,0.9981,0.5144747491836548,0.8157,0.9356652975082398,True,13.323088645935059
baseline_cbam,20,0.9985,0.5117949777603149,0.8183,0.9349731700897217,True,13.220945835113525
baseline_cbam,21,0.998875,0.5098005301475524,0.8196,0.9354492089271546,True,13.139270305633545
baseline_cbam,22,0.999225,0.508066247177124,0.8219,0.9337308815956116,True,13.229265213012695
baseline_cbam,23,0.999475,0.5067487997055053,0.823,0.9324143621444703,True,13.080275774002075
baseline_cbam,24,0.99955,0.5057826375007629,0.825,0.9309636566162109,True,12.8605055809021
baseline_cbam,25,0.999675,0.5049902526855469,0.8267,0.9296652132987976,True,13.07828426361084
baseline_cbam,26,0.99975,0.5043709131240844,0.8292,0.9281331830024719,True,13.048554420471191
baseline_cbam,27,0.999775,0.5039456178665161,0.8287,0.9272991876602172,False,13.163828134536743
baseline_cbam,28,0.999875,0.5036004048347473,0.8301,0.926360897064209,True,13.240280628204346
baseline_cbam,29,0.999875,0.5032831272125244,0.8307,0.925335011100769,True,13.219687461853027
baseline_cbam,30,0.999875,0.5030654926300049,0.8323,0.9256818859100342,True,12.979649543762207
baseline_cbam,31,0.999875,0.5028610614776612,0.8334,0.9255347643852234,True,12.681580066680908
baseline_cbam,32,0.999875,0.5026717674255371,0.8354,0.925051813697815,True,14.045309066772461
baseline_cbam,33,0.999875,0.5024894400596619,0.836,0.9242105460166932,True,13.358593463897705
baseline_cbam,34,0.9999,0.5023409801483154,0.837,0.9241236148834229,True,12.75269103050232
baseline_cbam,35,0.999925,0.5021945799827575,0.8378,0.9233510040283203,True,12.783780097961426
baseline_cbam,36,0.999925,0.5020885012626648,0.8387,0.9227696971893311,True,12.91932463645935
baseline_cbam,37,0.99995,0.5020013428688049,0.8391,0.9235021949768066,True,13.21334719657898
baseline_cbam,38,0.99995,0.5019217125892639,0.8395,0.9245136875152588,True,13.387725353240967
baseline_cbam,39,0.99995,0.5018511293411255,0.84,0.9240588993072509,True,13.019328355789185
baseline_cbam,40,0.99995,0.5017904634475708,0.8409,0.9240558422088623,True,12.982643604278564
baseline_cbam,41,0.99995,0.501729161643982,0.842,0.9242066994667053,True,12.922298192977905
baseline_cbam,42,0.99995,0.5016789298057556,0.8421,0.9253569383621216,True,13.01084017753601
baseline_cbam,43,0.99995,0.5016344481468201,0.8416,0.9259891040802002,False,12.888177156448364
baseline_cbam,44,0.99995,0.5015958486557007,0.8411,0.9269571008682251,False,13.225551843643188
baseline_cbam,45,0.99995,0.5015507053375244,0.8421,0.9270485605239868,False,13.249841928482056
baseline_cbam,46,0.99995,0.5015130513191223,0.842,0.9283730137825013,False,13.13524603843689
baseline_cbam,47,0.99995,0.5014793907165528,0.8425,0.9286309543609619,True,13.110079050064087
baseline_cbam,48,0.999975,0.5014582255363464,0.8435,0.9296867575645447,True,12.924476623535156
baseline_cbam,49,0.999975,0.5014218367576599,0.8441,0.9300240141868591,True,13.202356100082397
baseline_cbam,50,0.999975,0.5013991724014282,0.843,0.9306080009460449,False,13.094699382781982
baseline_cbam,51,0.999975,0.5013647966384888,0.8425,0.9307156295776368,False,12.946603059768677
baseline_cbam,52,0.999975,0.5013370824813843,0.8429,0.9303479063987732,False,13.10402536392212
baseline_cbam,53,0.999975,0.5013126281738282,0.8438,0.9304711973190307,False,13.242454767227173
baseline_cbam,54,0.999975,0.5012949455261231,0.844,0.9310269300460815,False,12.895143508911133
baseline_cbam,55,0.999975,0.5012738829612732,0.8436,0.9315752829551697,False,13.435815334320068
baseline_cbam,56,0.999975,0.5012392687797547,0.8429,0.9317924646377563,False,12.932119131088257
baseline_cbam,57,0.999975,0.5012116505622863,0.8435,0.9318630352973938,False,13.133845806121826
baseline_cbam,58,0.999975,0.5011812559127807,0.8446,0.9320738315582275,True,12.951607704162598
baseline_cbam,59,1.0,0.50115743932724,0.8436,0.9326626072883606,False,12.956206560134888
baseline_cbam,60,1.0,0.5011424587249755,0.8443,0.9334943828582764,False,13.120357275009155
baseline_cbam,61,1.0,0.5011317215919494,0.8445,0.9337539440155029,False,12.859625339508057
baseline_cbam,62,1.0,0.5011257497787476,0.844,0.9343129577636718,False,12.914737224578857
baseline_cbam,63,1.0,0.501120196723938,0.8448,0.934363850402832,True,13.02540135383606
baseline_cbam,64,1.0,0.5011136129379272,0.8449,0.9346523998260498,True,12.793722867965698
baseline_cbam,65,1.0,0.5011111838340759,0.8445,0.9349798858642578,False,12.790388107299805
baseline_cbam,66,1.0,0.5011041392326355,0.8445,0.9350493530273437,False,13.136169910430908
baseline_cbam,67,1.0,0.5010982076644898,0.8447,0.9350926029205322,False,13.0353422164917
