name,epoch,train_acc,train_loss,val_acc,val_loss,is_best,duration
baseline_enhancement,1,0.56315,1.3537518325805664,0.544,1.38858952999115,True,30.832062244415283
baseline_enhancement,2,0.64955,1.1543787799835206,0.6302,1.207349158668518,True,31.662049770355225
baseline_enhancement,3,0.689925,1.0492444537162782,0.6661,1.1128913736343384,True,30.313235998153687
baseline_enhancement,4,0.750225,0.9203984767913819,0.7211,0.9990753395080566,True,30.130651473999023
baseline_enhancement,5,0.773625,0.856384436416626,0.7393,0.9525968861579895,True,30.327791690826416
baseline_enhancement,6,0.795525,0.8091690536499023,0.7517,0.9149286088943481,True,30.189589262008667
baseline_enhancement,7,0.810925,0.770231392621994,0.7707,0.8636030171394348,True,30.752631425857544
baseline_enhancement,8,0.83185,0.7192419882774354,0.784,0.8331103560447692,True,31.44614601135254
baseline_enhancement,9,0.851175,0.6758509687423706,0.7938,0.8143274715423584,True,32.172531843185425
baseline_enhancement,10,0.850675,0.6706118515014649,0.7916,0.8174137907028198,False,30.745580196380615
baseline_enhancement,11,0.863675,0.6339441932678223,0.8037,0.7878137805938721,True,34.733453035354614
baseline_enhancement,12,0.8688,0.622857150220871,0.8043,0.7807863827705384,True,30.804007053375244
baseline_enhancement,13,0.8687,0.6250400554656983,0.8036,0.7999963644981384,False,31.04220175743103
baseline_enhancement,14,0.891375,0.5720139064311981,0.8174,0.7471371919631958,True,31.00271201133728
baseline_enhancement,15,0.899075,0.5518600400447845,0.8299,0.7398571312904358,True,30.670161485671997
baseline_enhancement,16,0.8923,0.5648441340923309,0.8207,0.7594765219688415,False,31.200666189193726
baseline_enhancement,17,0.91965,0.5027043506145478,0.8333,0.7204889757156372,True,31.14766263961792
baseline_enhancement,18,0.92415,0.49144154982566834,0.8332,0.7157257169246674,False,30.895445823669434
baseline_enhancement,19,0.912425,0.5120991400718689,0.8272,0.7385407186508178,False,30.800218105316162
baseline_enhancement,20,0.928975,0.47913235950469973,0.8391,0.7051964273452759,True,31.01050305366516
baseline_enhancement,21,0.9356,0.4583537421226501,0.8424,0.7023342760562896,True,30.785334587097168
baseline_enhancement,22,0.93645,0.45882736048698425,0.8418,0.7062977971076966,False,31.06902837753296
baseline_enhancement,23,0.941075,0.4451943967819214,0.8372,0.7109464257240296,False,31.678797006607056
baseline_enhancement,24,0.9453,0.43697131662368777,0.8427,0.7067986183166504,True,31.088067293167114
baseline_enhancement,25,0.95125,0.42391973357200624,0.8489,0.6963565123558044,True,30.24373984336853
baseline_enhancement,26,0.951675,0.4177995114326477,0.8481,0.7008987628936768,False,30.569847106933594
baseline_enhancement,27,0.950125,0.42187864594459534,0.8447,0.719627416419983,False,30.395875692367554
baseline_enhancement,28,0.955225,0.4105324728965759,0.847,0.7039600044250488,False,30.91508436203003
baseline_enhancement,29,0.965375,0.38555307993888854,0.8535,0.6815826602935791,True,31.297297477722168
baseline_enhancement,30,0.966,0.3824615754127502,0.8585,0.6821242383956909,True,30.641812324523926
baseline_enhancement,31,0.970475,0.3721143427848816,0.8556,0.685681400680542,False,30.890658140182495
baseline_enhancement,32,0.971825,0.36955423035621643,0.858,0.6859645688056946,False,31.46131157875061
baseline_enhancement,33,0.9741,0.36171889848709105,0.8562,0.6858738393783569,False,29.756389617919922
baseline_enhancement,34,0.973575,0.36227770309448243,0.8592,0.6848731952667236,True,29.552351713180542
baseline_enhancement,35,0.980075,0.3484364541530609,0.8641,0.6761572324752808,True,29.701711893081665
baseline_enhancement,36,0.97805,0.3513963127613068,0.8625,0.6718180742263794,False,29.693027019500732
