name,epoch,train_acc,train_loss,val_acc,val_loss,is_best,duration
baseline_enhancement_cbam,1,0.559375,1.366761873626709,0.5493,1.3875668046951295,True,34.066954374313354
baseline_enhancement_cbam,2,0.620025,1.2046667771339417,0.6011,1.2507619380950927,True,33.98599696159363
baseline_enhancement_cbam,3,0.695625,1.0373078358650207,0.6798,1.0910354709625245,True,33.42261791229248
baseline_enhancement_cbam,4,0.682825,1.0697442554473877,0.659,1.136465648651123,False,33.613566875457764
baseline_enhancement_cbam,5,0.763025,0.8761539792060852,0.7296,0.9583646897315979,True,33.51459836959839
baseline_enhancement_cbam,6,0.783825,0.8251169660568237,0.7535,0.9114487523078918,True,34.08822584152222
baseline_enhancement_cbam,7,0.807125,0.7735842303276061,0.7658,0.8789086608886719,True,34.01002097129822
baseline_enhancement_cbam,8,0.820125,0.7377393440723419,0.777,0.8476371603012085,True,33.21061134338379
baseline_enhancement_cbam,9,0.829175,0.7159204429149628,0.7755,0.8414458948135376,False,32.76143527030945
baseline_enhancement_cbam,10,0.8409,0.6824485418319702,0.7864,0.8256554880142212,True,33.00821805000305
baseline_enhancement_cbam,11,0.86385,0.6314821829795837,0.8044,0.7730013724327087,True,32.922231674194336
baseline_enhancement_cbam,12,0.8422,0.6750644702911377,0.7779,0.8405587631225586,False,32.66074466705322
baseline_enhancement_cbam,13,0.87805,0.5930950094223022,0.8087,0.7717157610893249,True,32.596038818359375
baseline_enhancement_cbam,14,0.878175,0.5900645557403564,0.8079,0.7699964066505433,False,33.26869201660156
baseline_enhancement_cbam,15,0.88785,0.5664670044898987,0.8156,0.7475448990821838,True,32.858426094055176
baseline_enhancement_cbam,16,0.8956,0.5527895199775695,0.8181,0.7637591130256652,True,32.99583196640015
baseline_enhancement_cbam,17,0.8983,0.5408488783836365,0.8165,0.7576764814376831,False,32.58081912994385
baseline_enhancement_cbam,18,0.912525,0.5078918529987335,0.831,0.7257341072082519,True,32.16614627838135
baseline_enhancement_cbam,19,0.919675,0.4907782250881195,0.8362,0.7194815550804138,True,33.03457975387573
baseline_enhancement_cbam,20,0.9222,0.4813805697441101,0.8323,0.7215179364204407,False,32.48019528388977
baseline_enhancement_cbam,21,0.926325,0.4733676938056946,0.8374,0.7136045490264893,True,33.111064434051514
baseline_enhancement_cbam,22,0.932,0.4596586438179016,0.8343,0.7230978579521179,False,32.98451781272888
baseline_enhancement_cbam,23,0.937275,0.44755399045944216,0.8426,0.7034647791862488,True,34.09608459472656
baseline_enhancement_cbam,24,0.940975,0.43617911748886107,0.8404,0.7154907349586487,False,32.12632632255554
baseline_enhancement_cbam,25,0.94145,0.43263766803741455,0.8389,0.7106308940887451,False,33.135751724243164
baseline_enhancement_cbam,26,0.949225,0.41630540471076966,0.8435,0.7065886896133423,True,32.45906352996826
baseline_enhancement_cbam,27,0.949725,0.41394512023925784,0.8451,0.7085965922355651,True,32.855019092559814
baseline_enhancement_cbam,28,0.950825,0.4106269184589386,0.8435,0.7206798066139222,False,33.22924757003784
baseline_enhancement_cbam,29,0.958175,0.39420853452682497,0.8461,0.7017484574317933,True,33.291107416152954
baseline_enhancement_cbam,30,0.964,0.3806643528938293,0.848,0.7111791624069214,True,32.952510833740234
baseline_enhancement_cbam,31,0.964875,0.37851845736503603,0.8507,0.7039035571098328,True,32.97989106178284
baseline_enhancement_cbam,32,0.96215,0.3835341565132141,0.8459,0.7211086320877075,False,33.551483392715454
baseline_enhancement_cbam,33,0.96805,0.3700058063983917,0.8525,0.7025001070976258,True,32.68684196472168
baseline_enhancement_cbam,34,0.974625,0.3532406024456024,0.8532,0.6925813589096069,True,33.22156286239624
baseline_enhancement_cbam,35,0.974325,0.35386631202697755,0.861,0.6891252625465393,True,32.57996916770935
baseline_enhancement_cbam,36,0.97395,0.3537735637664795,0.8544,0.707956222820282,False,32.95914816856384
baseline_enhancement_cbam,37,0.97555,0.34892690138816834,0.8538,0.7057675910949707,False,33.05874013900757
baseline_enhancement_cbam,38,0.9756,0.3477707505702972,0.8543,0.7068726670742035,False,33.08382225036621
baseline_enhancement_cbam,39,0.981825,0.33548391299247743,0.8599,0.6969915412902832,False,32.90436816215515
baseline_enhancement_cbam,40,0.98355,0.3302811550617218,0.8655,0.6725314888954163,True,32.15358281135559
baseline_enhancement_cbam,41,0.982575,0.3316479197025299,0.8604,0.7028736768722534,False,32.4874062538147
baseline_enhancement_cbam,42,0.98395,0.3272018403530121,0.8609,0.6895459949493408,False,32.61955666542053
baseline_enhancement_cbam,43,0.986425,0.3208943314552307,0.8652,0.6884516551017761,False,33.31734228134155
baseline_enhancement_cbam,44,0.986175,0.3227778019428253,0.8567,0.704018284034729,False,32.463690757751465
baseline_enhancement_cbam,45,0.98715,0.31964052610397337,0.8648,0.6843632560253143,False,32.750532150268555
baseline_enhancement_cbam,46,0.988225,0.3164575487136841,0.867,0.6821301546096802,True,32.179508686065674
baseline_enhancement_cbam,47,0.98895,0.31474023871421813,0.8642,0.6983269249916076,False,32.72011852264404
baseline_enhancement_cbam,48,0.98955,0.31233099122047425,0.8656,0.6903961179733277,False,32.691582441329956
baseline_enhancement_cbam,49,0.9915,0.30872911653518675,0.8696,0.6805939428329468,True,32.30555438995361
baseline_enhancement_cbam,50,0.990775,0.30957406916618346,0.8633,0.6914737101554871,False,32.26618552207947
baseline_enhancement_cbam,51,0.992425,0.30556979231834414,0.8666,0.694795397567749,False,32.86803865432739
baseline_enhancement_cbam,52,0.9933,0.3037334029197693,0.8688,0.678463717842102,False,32.397796392440796
baseline_enhancement_cbam,53,0.99255,0.3047367938041687,0.8711,0.6891357011318207,True,32.97139048576355
baseline_enhancement_cbam,54,0.993025,0.3034162715911865,0.8671,0.6926438201904297,False,33.035316705703735
baseline_enhancement_cbam,55,0.994,0.30174731984138486,0.8727,0.6825835263252258,True,33.53048300743103
baseline_enhancement_cbam,56,0.994025,0.30084499325752256,0.8691,0.6856193635940552,False,32.95963382720947
baseline_enhancement_cbam,57,0.9946,0.2989071410655975,0.8708,0.6792856468200683,False,33.27152442932129
baseline_enhancement_cbam,58,0.994225,0.30043829584121706,0.8697,0.6862501974105835,False,32.726353883743286
baseline_enhancement_cbam,59,0.9947,0.29926372904777526,0.872,0.685490065574646,False,33.01562547683716
baseline_enhancement_cbam,60,0.995725,0.2968040560722351,0.8724,0.6672775207519531,False,32.68997287750244
baseline_enhancement_cbam,61,0.995325,0.29768001923561094,0.873,0.6817566900253296,True,33.17596459388733
baseline_enhancement_cbam,62,0.995625,0.29660889854431155,0.8708,0.6908084132194519,False,32.78625774383545
baseline_enhancement_cbam,63,0.99545,0.29671612339019776,0.8737,0.6718898843765259,True,33.08296275138855
baseline_enhancement_cbam,64,0.995375,0.2966763753414154,0.8703,0.687531632232666,False,33.31141424179077
baseline_enhancement_cbam,65,0.996225,0.29556519293785094,0.8714,0.6797461750030518,False,32.77258920669556
baseline_enhancement_cbam,66,0.996025,0.29539471821784974,0.8729,0.6869326787948609,False,33.404240131378174
baseline_enhancement_cbam,67,0.99605,0.2956365545749664,0.8747,0.6799492741584778,True,32.52879476547241
baseline_enhancement_cbam,68,0.9962,0.29568354778289796,0.8699,0.68612027053833,False,32.771790742874146
baseline_enhancement_cbam,69,0.9958,0.29595511317253115,0.8716,0.6874714444160461,False,32.68292856216431
baseline_enhancement_cbam,70,0.995425,0.29685113015174863,0.8722,0.685308419418335,False,33.29638361930847
baseline_enhancement_cbam,71,0.99585,0.2956700743198395,0.8722,0.6813700059890747,False,33.21025514602661
baseline_enhancement_cbam,72,0.99545,0.2965338282108307,0.8697,0.6900815549850464,False,32.88555860519409
baseline_enhancement_cbam,73,0.995425,0.29768339591026305,0.8734,0.684525419330597,False,32.590291023254395
baseline_enhancement_cbam,74,0.995375,0.2968454737663269,0.8693,0.708827718925476,False,33.455589294433594
baseline_enhancement_cbam,75,0.995675,0.2968996208667755,0.8706,0.6929954427242279,False,33.34797263145447
baseline_enhancement_cbam,76,0.99505,0.297629465007782,0.8696,0.6997572492599488,False,32.722572803497314
baseline_enhancement_cbam,77,0.99475,0.2983203415393829,0.8665,0.7008628164291382,False,33.06980276107788
baseline_enhancement_cbam,78,0.994475,0.29838061575889585,0.8681,0.6975432499885559,False,33.0256085395813
baseline_enhancement_cbam,79,0.994825,0.29757594814300536,0.8676,0.7165176632881165,False,32.992377519607544
baseline_enhancement_cbam,80,0.9941,0.2998597673416138,0.8667,0.7161699394226074,False,33.013972759246826
baseline_enhancement_cbam,81,0.99305,0.3025224967956543,0.8693,0.7023867614746093,False,32.764930725097656
baseline_enhancement_cbam,82,0.9929,0.3025004815578461,0.871,0.6994969582080841,False,33.018105268478394
