exp_id,exp_name,epoch,train_acc,train_loss,val_acc,val_loss,is_best,duration
exp251024_104137,baseline_stdaug,27,0.8972,0.7412236953735352,0.8575,0.8226764019012451,True,10.59746265411377
exp251024_104137,baseline_stdaug,28,0.9045,0.7295166244506835,0.8587,0.8159817216873169,True,10.62323784828186
exp251024_104137,baseline_stdaug,29,0.90765,0.7184329412460327,0.8654,0.8070583478927612,True,10.668071985244751
exp251024_104137,baseline_stdaug,30,0.911075,0.712321750831604,0.8706,0.7987104598999023,True,10.529551982879639
exp251024_104137,baseline_stdaug,31,0.914125,0.7047275444984437,0.8716,0.7937542205810547,True,10.663525104522705
exp251024_104137,baseline_stdaug,32,0.91755,0.6962991291046142,0.8737,0.7909428241729737,True,10.607007503509521
exp251024_104137,baseline_stdaug,33,0.921725,0.6891064686775208,0.8756,0.7827430280685425,True,10.567254543304443
exp251024_104137,baseline_stdaug,34,0.924875,0.6824512681961059,0.8764,0.7776220956802368,True,10.4331636428833
exp251024_104137,baseline_stdaug,35,0.927875,0.6742616344451904,0.8776,0.7726421475410461,True,10.558512449264526
exp251024_104137,baseline_stdaug,36,0.92915,0.6678452308654785,0.8826,0.7667663660049439,True,10.559993743896484
exp251024_104137,baseline_stdaug,37,0.9323,0.6624357429504395,0.8842,0.7632710348129272,True,10.306867361068726
exp251024_104137,baseline_stdaug,38,0.935025,0.65677570104599,0.8828,0.7628488298416137,False,10.513930082321167
exp251024_104137,baseline_stdaug,39,0.935225,0.6526971810340881,0.8878,0.7595768134117127,True,10.508472919464111
exp251024_104137,baseline_stdaug,40,0.938025,0.6462160473823547,0.8882,0.755492831325531,True,10.487973928451538
exp251024_104137,baseline_stdaug,41,0.94165,0.6417728129386902,0.8914,0.7502912515640259,True,10.438425302505493
exp251024_104137,baseline_stdaug,42,0.9422,0.6378641774177551,0.8869,0.7515936719894409,False,10.697511196136475
exp251024_104137,baseline_stdaug,43,0.945275,0.6322390173912048,0.8934,0.7442967281341553,True,10.425920009613037
exp251024_104137,baseline_stdaug,44,0.9491,0.6254720993041992,0.8931,0.744847381401062,False,10.504457235336304
exp251024_104137,baseline_stdaug,45,0.948375,0.6231549676895142,0.8951,0.7404014308929443,True,10.447113037109375
exp251024_104137,baseline_stdaug,46,0.9533,0.6163705646514892,0.8951,0.7381590180397034,False,10.39780330657959
exp251024_104137,baseline_stdaug,47,0.951675,0.6144222724914551,0.8965,0.7342281860351563,True,10.239343881607056
exp251024_104137,baseline_stdaug,48,0.954875,0.6102364179611206,0.8952,0.7335679983139038,False,10.546531438827515
exp251024_104137,baseline_stdaug,49,0.955525,0.6086297847747802,0.8981,0.7292170775413513,True,10.425585985183716
exp251024_104137,baseline_stdaug,50,0.958475,0.6017280088424682,0.9015,0.7244337013244629,True,10.44003438949585
exp251024_104137,baseline_stdaug,51,0.959175,0.5991585468292236,0.9036,0.7265599280357361,True,10.340688705444336
exp251024_104137,baseline_stdaug,52,0.960525,0.5961208936691285,0.9027,0.723336719417572,False,10.485244989395142
exp251024_104137,baseline_stdaug,53,0.962675,0.5912319770812988,0.9024,0.7238915493011474,False,10.425191402435303
exp251024_104137,baseline_stdaug,54,0.963475,0.5902820720672607,0.905,0.7204789546966552,True,10.526533842086792
exp251024_104137,baseline_stdaug,55,0.96555,0.5844775522232055,0.904,0.7174292004585267,False,10.408001184463501
exp251024_104137,baseline_stdaug,56,0.96695,0.582592569732666,0.9033,0.7195424129486084,False,11.65370512008667
exp251024_104137,baseline_stdaug,57,0.9676,0.5798810683250427,0.9062,0.7156379812240601,True,10.533164739608765
exp251024_104137,baseline_stdaug,58,0.96805,0.5780264004707336,0.9046,0.71570031042099,False,10.425360441207886
exp251024_104137,baseline_stdaug,59,0.969775,0.5751869411468505,0.9048,0.7130986484527588,False,10.44121766090393
exp251024_104137,baseline_stdaug,60,0.96975,0.5740890684127807,0.906,0.715397407913208,False,10.519283533096313
exp251024_104137,baseline_stdaug,61,0.9716,0.5702574584960938,0.9045,0.7161661081314087,False,10.426162004470825
exp251024_104137,baseline_stdaug,62,0.971625,0.569504695892334,0.9076,0.7126029744148255,True,10.62195611000061
exp251024_104137,baseline_stdaug,63,0.97315,0.5657698343276978,0.9094,0.7068056429862976,True,10.494054794311523
exp251024_104137,baseline_stdaug,64,0.975475,0.5621603017807006,0.9084,0.7107249462127686,False,10.421242475509644
exp251024_104137,baseline_stdaug,65,0.9758,0.5607807704925537,0.9102,0.7024211032867431,True,10.735053300857544
exp251024_104137,baseline_stdaug,66,0.9767,0.5591136916160584,0.911,0.7077326008796692,True,10.451718807220459
exp251024_104137,baseline_stdaug,67,0.977725,0.5566884281158447,0.9093,0.7029792358398438,False,10.441444873809814
exp251024_104137,baseline_stdaug,68,0.9775,0.5562759848594665,0.9094,0.70854208984375,False,10.503268480300903
exp251024_104137,baseline_stdaug,69,0.9789,0.5541063556671143,0.911,0.7094880054473877,False,10.509388208389282
exp251024_104137,baseline_stdaug,70,0.9802,0.5521470328330994,0.912,0.7008823459625244,True,10.358416557312012
exp251024_104137,baseline_stdaug,71,0.980475,0.5499166697502136,0.9118,0.7022476119995117,False,10.442194700241089
exp251024_104137,baseline_stdaug,72,0.981075,0.5480657997131347,0.9116,0.7072564805030823,False,10.42909049987793
exp251024_104137,baseline_stdaug,73,0.981425,0.5470415426254273,0.9154,0.6961802091598511,True,10.442386150360107
exp251024_104137,baseline_stdaug,74,0.982725,0.5451389315605164,0.9125,0.702510927772522,False,10.409729480743408
exp251024_104137,baseline_stdaug,75,0.982675,0.54462423620224,0.9151,0.6975677169799804,False,10.548953771591187
exp251024_104137,baseline_stdaug,76,0.98315,0.5425819362640381,0.914,0.7013062541007996,False,10.327883005142212
exp251024_104137,baseline_stdaug,77,0.984325,0.5407563856124878,0.9139,0.6985079465866089,False,10.33066725730896
exp251024_104137,baseline_stdaug,78,0.984175,0.5414768803596497,0.9147,0.6955697070121765,False,10.331555843353271
exp251024_104137,baseline_stdaug,79,0.984675,0.5384134473800659,0.9168,0.6963850914001465,True,10.600454568862915
exp251024_104137,baseline_stdaug,80,0.9863,0.5366501052856445,0.9199,0.6932700019836425,True,10.428231000900269
exp251024_104137,baseline_stdaug,81,0.98625,0.5359442410469055,0.9167,0.6958231847763061,False,10.39982533454895
exp251024_104137,baseline_stdaug,82,0.986375,0.5350850375175477,0.9151,0.6987923825263977,False,10.328752994537354
exp251024_104137,baseline_stdaug,83,0.986875,0.5340302055358886,0.9198,0.6913619317054749,False,10.541848421096802
exp251024_104137,baseline_stdaug,84,0.98715,0.5332645510673523,0.9169,0.6932369132995605,False,10.55735468864441
exp251024_104137,baseline_stdaug,85,0.9872,0.5327498607635498,0.9186,0.6954464498519898,False,10.438445329666138
exp251024_104137,baseline_stdaug,86,0.988975,0.5305210308074951,0.9169,0.6993171640396119,False,10.513365268707275
exp251024_104137,baseline_stdaug,87,0.988175,0.5308944175720215,0.9155,0.6988287420272827,False,10.429300785064697
exp251024_104137,baseline_stdaug,88,0.98935,0.5287057889938355,0.9167,0.698573158454895,False,10.622051477432251
exp251024_104137,baseline_stdaug,89,0.990025,0.5269944931983948,0.9205,0.692945788192749,True,10.340610027313232
exp251024_104137,baseline_stdaug,90,0.9897,0.5278915218353272,0.9198,0.6913194939613342,False,10.45521092414856
exp251024_104137,baseline_stdaug,91,0.990075,0.5261271533966064,0.9155,0.6947838772773742,False,10.427205324172974
exp251024_104137,baseline_stdaug,92,0.991325,0.5252267673492431,0.9183,0.6989782280921936,False,10.517964601516724
exp251024_104137,baseline_stdaug,93,0.989975,0.52510191822052,0.9196,0.6903043120384217,False,10.423197031021118
exp251024_104137,baseline_stdaug,94,0.991475,0.5236382884979248,0.9161,0.6963400897979737,False,10.437884330749512
exp251024_104137,baseline_stdaug,95,0.99145,0.5226389303207397,0.9193,0.688751237487793,False,10.335214376449585
exp251024_104137,baseline_stdaug,96,0.991825,0.5224355647087097,0.9206,0.6907472044944764,True,10.531283378601074
exp251024_104137,baseline_stdaug,97,0.9923,0.5214861343383789,0.9218,0.6903735632896424,True,10.554811954498291
exp251024_104137,baseline_stdaug,98,0.9921,0.5210180088043213,0.9227,0.6888699730873108,True,10.400962114334106
exp251024_104137,baseline_stdaug,99,0.992425,0.5206795989990234,0.9167,0.6969883138656616,False,10.378642320632935
exp251024_104137,baseline_stdaug,100,0.993325,0.5190493616104126,0.9194,0.6957881475448608,False,10.438068151473999
exp251024_104137,baseline_stdaug,101,0.9931,0.5189616006851197,0.9208,0.6903601128578186,False,10.526634454727173
exp251024_104137,baseline_stdaug,102,0.99305,0.5195763936042785,0.9202,0.6905231638908387,False,10.431576251983643
exp251024_104137,baseline_stdaug,103,0.99385,0.5173277832984924,0.921,0.6904879819869996,False,10.335105180740356
exp251024_104137,baseline_stdaug,104,0.9939,0.5170729368209839,0.9218,0.6919871026992798,False,10.433488130569458
exp251024_104137,baseline_stdaug,105,0.99345,0.5180947642326355,0.9201,0.6935882150650025,False,10.636343240737915
exp251024_104137,baseline_stdaug,106,0.994225,0.5166654020309448,0.9191,0.6931529172897339,False,10.325196266174316
exp251024_104137,baseline_stdaug,107,0.994325,0.5161824758529663,0.9169,0.6952182019233704,False,10.532387971878052
exp251024_104137,baseline_stdaug,108,0.994375,0.5158121611595153,0.9211,0.6897474346160889,False,10.428386926651001
exp251024_104137,baseline_stdaug,109,0.9947,0.5148779465675354,0.9207,0.6914557577133179,False,10.33841848373413
exp251024_104137,baseline_stdaug,110,0.994675,0.5150828261375427,0.9213,0.6885596388816834,False,10.45131516456604
exp251024_104137,baseline_stdaug,111,0.995,0.5142385287284851,0.9232,0.6914484741210938,True,10.424378395080566
exp251024_104137,baseline_stdaug,112,0.9949,0.5139179543495178,0.9236,0.6897341737747192,True,10.434776544570923
exp251024_104137,baseline_stdaug,113,0.9954,0.5135742884635925,0.9181,0.6944246170043945,False,10.393491744995117
exp251024_104137,baseline_stdaug,114,0.99555,0.5132569156646728,0.9232,0.6879838886260986,False,10.525306224822998
exp251024_104137,baseline_stdaug,115,0.99465,0.5135564359664917,0.9186,0.6976133899688721,False,10.42879867553711
exp251024_104137,baseline_stdaug,116,0.99595,0.512597722530365,0.9187,0.6945801916122436,False,10.337960481643677
exp251024_104137,baseline_stdaug,117,0.995925,0.5125693450927734,0.9239,0.692174458026886,True,10.432336807250977
exp251024_104137,baseline_stdaug,118,0.996175,0.5117885836601257,0.9234,0.6907097850799561,False,10.415786981582642
exp251024_104137,baseline_stdaug,119,0.995625,0.5124798418998718,0.9238,0.6921645298957825,False,10.433050394058228
exp251024_104137,baseline_stdaug,120,0.996075,0.5115433041572571,0.9232,0.6874710224151611,False,10.431681632995605
exp251024_104137,baseline_stdaug,121,0.996275,0.5113457999229432,0.9226,0.6919940798759461,False,10.520272970199585
exp251024_104137,baseline_stdaug,122,0.996675,0.5102971263885498,0.9244,0.6862925052642822,True,10.338354110717773
exp251024_104137,baseline_stdaug,123,0.9965,0.5103418553352356,0.9216,0.6918172382354736,False,10.330218076705933
exp251024_104137,baseline_stdaug,124,0.996525,0.510738732624054,0.9248,0.6859315658569336,True,10.518617391586304
exp251024_104137,baseline_stdaug,125,0.996525,0.5099906180381775,0.9222,0.6909910108566284,False,10.30964970588684
exp251024_104137,baseline_stdaug,126,0.9968,0.5095709148406983,0.924,0.6886244498252868,False,10.332513093948364
exp251024_104137,baseline_stdaug,127,0.997025,0.5091276131629944,0.9249,0.6867448055267334,True,10.341606140136719
exp251024_104137,baseline_stdaug,128,0.9968,0.5093563251495361,0.9244,0.6865120771408081,False,10.354459285736084
exp251024_104137,baseline_stdaug,129,0.997175,0.5089676886558533,0.9248,0.6905322681427002,False,10.322925806045532
exp251024_104137,baseline_stdaug,130,0.99715,0.5088549578666687,0.9227,0.6913537672042847,False,10.343225717544556
exp251024_104137,baseline_stdaug,131,0.99705,0.5087372508049012,0.9237,0.6921797622680664,False,10.330776929855347
exp251024_104137,baseline_stdaug,132,0.997075,0.5085914237976075,0.9265,0.6873059414863586,True,10.3383629322052
exp251024_104137,baseline_stdaug,133,0.9969,0.5091513829231262,0.9226,0.6926744083404541,False,10.243424654006958
exp251024_104137,baseline_stdaug,134,0.9973,0.5079348114013672,0.923,0.6943103973388672,False,10.323479175567627
exp251024_104137,baseline_stdaug,135,0.9977,0.5074934506416321,0.9247,0.690309924030304,False,10.329779624938965
exp251024_104137,baseline_stdaug,136,0.997625,0.5076180671691894,0.9259,0.6871590466499329,False,10.43442177772522
exp251024_104137,baseline_stdaug,137,0.997975,0.5068847678184509,0.9243,0.6875731685638428,False,10.426118612289429
exp251024_104137,baseline_stdaug,138,0.99745,0.5074803515434265,0.9257,0.6888817595481873,False,10.634190320968628
exp251024_104137,baseline_stdaug,139,0.9974,0.5075225172996521,0.9234,0.6910620677947998,False,10.421366453170776
exp251024_104137,baseline_stdaug,140,0.997725,0.50712643699646,0.9236,0.6894693802833557,False,10.346928119659424
exp251024_104137,baseline_stdaug,141,0.997475,0.5073990503311158,0.9269,0.6874783421516418,True,10.341685056686401
exp251024_104137,baseline_stdaug,142,0.997625,0.506721609210968,0.919,0.6996222091674804,False,10.413881301879883
exp251024_104137,baseline_stdaug,143,0.998075,0.5064043197631836,0.9235,0.6902151768684387,False,10.245752334594727
exp251024_104137,baseline_stdaug,144,0.998075,0.5065324810028076,0.925,0.6934228759765625,False,10.49805235862732
exp251024_104137,baseline_stdaug,145,0.9981,0.5061283176422119,0.9262,0.6887047562599182,False,10.432578325271606
exp251024_104137,baseline_stdaug,146,0.9979,0.5061355434417725,0.9233,0.6905359878540039,False,10.339649200439453
exp251024_104137,baseline_stdaug,147,0.9977,0.5065432483673096,0.926,0.6874184816360474,False,10.5327308177948
exp251024_104137,baseline_stdaug,148,0.998125,0.5058618472099304,0.9257,0.6855517869949341,False,10.341172218322754
exp251024_104137,baseline_stdaug,149,0.99775,0.5062523908615112,0.9242,0.6920470823287964,False,10.431171655654907
exp251024_104137,baseline_stdaug,150,0.9981,0.5057112205505371,0.9244,0.6932103660583496,False,10.44571590423584
exp251024_104137,baseline_stdaug,151,0.998275,0.5055187984466553,0.9264,0.6866181343078613,False,10.427563667297363
exp251024_104137,baseline_stdaug,152,0.9981,0.5056624615669251,0.9237,0.6918559012413025,False,10.338016986846924
exp251024_104137,baseline_stdaug,153,0.998275,0.5054027228355408,0.9246,0.6882090970993042,False,10.434511184692383
exp251024_104137,baseline_stdaug,154,0.998525,0.5048917143821716,0.925,0.693078723526001,False,10.434089422225952
exp251024_104137,baseline_stdaug,155,0.99835,0.5054488985061646,0.9296,0.6847231088638306,True,10.234351873397827
exp251024_104137,baseline_stdaug,156,0.997925,0.5053148495674133,0.9283,0.6857848947525025,False,10.364729404449463
exp251024_104137,baseline_stdaug,157,0.998275,0.5050840160369873,0.9253,0.689748911857605,False,10.43102216720581
exp251024_104137,baseline_stdaug,158,0.998325,0.5051975184440612,0.9266,0.6889151602745056,False,10.423794031143188
exp251024_104137,baseline_stdaug,159,0.998375,0.5050487965583801,0.9239,0.6943849918365479,False,10.324159383773804
exp251024_104137,baseline_stdaug,160,0.998475,0.5046170021057129,0.9247,0.6935791847229004,False,10.338687181472778
exp251024_104137,baseline_stdaug,161,0.998425,0.5050630116462708,0.9263,0.6888446184158326,False,10.233578205108643
exp251024_104137,baseline_stdaug,162,0.998675,0.5046550412178039,0.9256,0.6899446920394897,False,10.335421085357666
exp251024_104137,baseline_stdaug,163,0.9989,0.504125787448883,0.9295,0.6838093253135681,False,10.32892632484436
exp251024_104137,baseline_stdaug,164,0.998925,0.5041654898643494,0.9273,0.685115839099884,False,10.347875118255615
exp251024_104137,baseline_stdaug,165,0.998675,0.5041454670906067,0.9291,0.6826006467819213,False,10.336649179458618
exp251024_104137,baseline_stdaug,166,0.998625,0.5043352062225341,0.9249,0.6923680276870727,False,10.326713562011719
exp251024_104137,baseline_stdaug,167,0.9987,0.5043628660202026,0.928,0.6856045659065246,False,10.31858515739441
exp251024_104137,baseline_stdaug,168,0.998225,0.5048066934585571,0.9243,0.6887861627578735,False,10.434088945388794
exp251024_104137,baseline_stdaug,169,0.99885,0.5043256981849671,0.9257,0.6930791700363159,False,10.627521276473999
exp251024_104137,baseline_stdaug,170,0.998675,0.5042829478263855,0.9282,0.6857806838989258,False,10.530994415283203
exp251024_104137,baseline_stdaug,171,0.99885,0.503965580368042,0.9282,0.687762737083435,False,10.23754620552063
exp251024_120200,baseline_cbam,1,0.6285,1.3294155170440674,0.5871,1.394598716545105,True,13.32929801940918
exp251024_120200,baseline_cbam,2,0.70235,1.1852750288009644,0.6436,1.2828201906204224,True,13.032467365264893
exp251024_120200,baseline_cbam,3,0.7571,1.0853982604980468,0.6808,1.210723063659668,True,13.255882501602173
exp251024_120200,baseline_cbam,4,0.793125,1.0109491786956788,0.7037,1.162387367630005,True,13.116570234298706
exp251024_120200,baseline_cbam,5,0.825625,0.9425500930786133,0.7218,1.1220959217071533,True,13.048462152481079
exp251024_120200,baseline_cbam,6,0.856525,0.8769583368301391,0.7367,1.0881162693023683,True,13.282031059265137
exp251024_120200,baseline_cbam,7,0.885975,0.8140788900375366,0.7484,1.0584238706588744,True,13.045429468154907
exp251024_120200,baseline_cbam,8,0.91335,0.7518850060462952,0.7624,1.0309076835632325,True,13.285448551177979
exp251024_120200,baseline_cbam,9,0.936225,0.6997315643310547,0.7731,1.0117352682113647,True,12.912287950515747
exp251024_120200,baseline_cbam,10,0.953375,0.6573038873672485,0.7797,0.9961502235412598,True,13.237125396728516
exp251024_120200,baseline_cbam,11,0.96905,0.6170343844413757,0.7883,0.9783988960266113,True,12.98447847366333
exp251024_120200,baseline_cbam,12,0.979,0.5877804974555969,0.7939,0.9668046356201172,True,12.854473352432251
exp251024_120200,baseline_cbam,13,0.9856,0.5669484214782715,0.7979,0.9599144298553467,True,12.988861560821533
exp251024_120200,baseline_cbam,14,0.9905,0.5505788840293885,0.8023,0.9523426151275635,True,12.937469959259033
exp251024_120200,baseline_cbam,15,0.993375,0.5384146836280823,0.8065,0.9470289646148682,True,12.959697008132935
exp251024_120200,baseline_cbam,16,0.995425,0.5294317547798156,0.8091,0.9436080105781555,True,12.99877142906189
exp251024_120200,baseline_cbam,17,0.996775,0.5228042896270751,0.8128,0.9393999959945679,True,12.739776849746704
exp251024_120200,baseline_cbam,18,0.997475,0.5178681484222412,0.814,0.9371273231506347,True,13.061524391174316
exp251024_120200,baseline_cbam,19,0.9981,0.5144747491836548,0.8157,0.9356652975082398,True,13.323088645935059
exp251024_120200,baseline_cbam,20,0.9985,0.5117949777603149,0.8183,0.9349731700897217,True,13.220945835113525
exp251024_120200,baseline_cbam,21,0.998875,0.5098005301475524,0.8196,0.9354492089271546,True,13.139270305633545
exp251024_120200,baseline_cbam,22,0.999225,0.508066247177124,0.8219,0.9337308815956116,True,13.229265213012695
exp251024_120200,baseline_cbam,23,0.999475,0.5067487997055053,0.823,0.9324143621444703,True,13.080275774002075
exp251024_120200,baseline_cbam,24,0.99955,0.5057826375007629,0.825,0.9309636566162109,True,12.8605055809021
exp251024_120200,baseline_cbam,25,0.999675,0.5049902526855469,0.8267,0.9296652132987976,True,13.07828426361084
exp251024_120200,baseline_cbam,26,0.99975,0.5043709131240844,0.8292,0.9281331830024719,True,13.048554420471191
exp251024_120200,baseline_cbam,27,0.999775,0.5039456178665161,0.8287,0.9272991876602172,False,13.163828134536743
exp251024_120200,baseline_cbam,28,0.999875,0.5036004048347473,0.8301,0.926360897064209,True,13.240280628204346
exp251024_120200,baseline_cbam,29,0.999875,0.5032831272125244,0.8307,0.925335011100769,True,13.219687461853027
exp251024_120200,baseline_cbam,30,0.999875,0.5030654926300049,0.8323,0.9256818859100342,True,12.979649543762207
exp251024_120200,baseline_cbam,31,0.999875,0.5028610614776612,0.8334,0.9255347643852234,True,12.681580066680908
exp251024_120200,baseline_cbam,32,0.999875,0.5026717674255371,0.8354,0.925051813697815,True,14.045309066772461
exp251024_120200,baseline_cbam,33,0.999875,0.5024894400596619,0.836,0.9242105460166932,True,13.358593463897705
exp251024_120200,baseline_cbam,34,0.9999,0.5023409801483154,0.837,0.9241236148834229,True,12.75269103050232
exp251024_120200,baseline_cbam,35,0.999925,0.5021945799827575,0.8378,0.9233510040283203,True,12.783780097961426
exp251024_120200,baseline_cbam,36,0.999925,0.5020885012626648,0.8387,0.9227696971893311,True,12.91932463645935
exp251024_120200,baseline_cbam,37,0.99995,0.5020013428688049,0.8391,0.9235021949768066,True,13.21334719657898
exp251024_120200,baseline_cbam,38,0.99995,0.5019217125892639,0.8395,0.9245136875152588,True,13.387725353240967
exp251024_120200,baseline_cbam,39,0.99995,0.5018511293411255,0.84,0.9240588993072509,True,13.019328355789185
exp251024_120200,baseline_cbam,40,0.99995,0.5017904634475708,0.8409,0.9240558422088623,True,12.982643604278564
exp251024_120200,baseline_cbam,41,0.99995,0.501729161643982,0.842,0.9242066994667053,True,12.922298192977905
exp251024_120200,baseline_cbam,42,0.99995,0.5016789298057556,0.8421,0.9253569383621216,True,13.01084017753601
exp251024_120200,baseline_cbam,43,0.99995,0.5016344481468201,0.8416,0.9259891040802002,False,12.888177156448364
exp251024_120200,baseline_cbam,44,0.99995,0.5015958486557007,0.8411,0.9269571008682251,False,13.225551843643188
exp251024_120200,baseline_cbam,45,0.99995,0.5015507053375244,0.8421,0.9270485605239868,False,13.249841928482056
exp251024_120200,baseline_cbam,46,0.99995,0.5015130513191223,0.842,0.9283730137825013,False,13.13524603843689
exp251024_120200,baseline_cbam,47,0.99995,0.5014793907165528,0.8425,0.9286309543609619,True,13.110079050064087
exp251024_120200,baseline_cbam,48,0.999975,0.5014582255363464,0.8435,0.9296867575645447,True,12.924476623535156
exp251024_120200,baseline_cbam,49,0.999975,0.5014218367576599,0.8441,0.9300240141868591,True,13.202356100082397
exp251024_120200,baseline_cbam,50,0.999975,0.5013991724014282,0.843,0.9306080009460449,False,13.094699382781982
exp251024_120200,baseline_cbam,51,0.999975,0.5013647966384888,0.8425,0.9307156295776368,False,12.946603059768677
exp251024_120200,baseline_cbam,52,0.999975,0.5013370824813843,0.8429,0.9303479063987732,False,13.10402536392212
exp251024_120200,baseline_cbam,53,0.999975,0.5013126281738282,0.8438,0.9304711973190307,False,13.242454767227173
exp251024_120200,baseline_cbam,54,0.999975,0.5012949455261231,0.844,0.9310269300460815,False,12.895143508911133
exp251024_120200,baseline_cbam,55,0.999975,0.5012738829612732,0.8436,0.9315752829551697,False,13.435815334320068
exp251024_120200,baseline_cbam,56,0.999975,0.5012392687797547,0.8429,0.9317924646377563,False,12.932119131088257
exp251024_120200,baseline_cbam,57,0.999975,0.5012116505622863,0.8435,0.9318630352973938,False,13.133845806121826
exp251024_120200,baseline_cbam,58,0.999975,0.5011812559127807,0.8446,0.9320738315582275,True,12.951607704162598
exp251024_120200,baseline_cbam,59,1.0,0.50115743932724,0.8436,0.9326626072883606,False,12.956206560134888
exp251024_120200,baseline_cbam,60,1.0,0.5011424587249755,0.8443,0.9334943828582764,False,13.120357275009155
exp251024_120200,baseline_cbam,61,1.0,0.5011317215919494,0.8445,0.9337539440155029,False,12.859625339508057
exp251024_120200,baseline_cbam,62,1.0,0.5011257497787476,0.844,0.9343129577636718,False,12.914737224578857
exp251024_120200,baseline_cbam,63,1.0,0.501120196723938,0.8448,0.934363850402832,True,13.02540135383606
exp251024_120200,baseline_cbam,64,1.0,0.5011136129379272,0.8449,0.9346523998260498,True,12.793722867965698
exp251024_120200,baseline_cbam,65,1.0,0.5011111838340759,0.8445,0.9349798858642578,False,12.790388107299805
exp251024_120200,baseline_cbam,66,1.0,0.5011041392326355,0.8445,0.9350493530273437,False,13.136169910430908
exp251024_120200,baseline_cbam,67,1.0,0.5010982076644898,0.8447,0.9350926029205322,False,13.0353422164917
exp251024_120200,baseline_cbam,68,1.0,0.5010899037361145,0.8446,0.9352438446044922,False,13.119692325592041
exp251024_120200,baseline_cbam,69,1.0,0.501079596233368,0.8446,0.9354546048164367,False,13.318196058273315
exp251024_120200,baseline_cbam,70,1.0,0.5010754981040955,0.8458,0.9352296924591065,True,13.05013656616211
exp251024_120200,baseline_cbam,71,1.0,0.5010734527587891,0.8454,0.9357789757728576,False,13.022666692733765
exp251024_120200,baseline_cbam,72,1.0,0.5010721519470215,0.8452,0.9359530330657959,False,13.151863813400269
exp251024_120200,baseline_cbam,73,1.0,0.5010710090637207,0.8454,0.9358446077346801,False,13.216878414154053
exp251024_120200,baseline_cbam,74,1.0,0.501065273475647,0.8453,0.9359693258285523,False,12.927675247192383
exp251024_120200,baseline_cbam,75,1.0,0.5010646161079406,0.8449,0.936171515750885,False,13.412604093551636
exp251024_120200,baseline_cbam,76,1.0,0.5010663138389587,0.8447,0.9360180342674256,False,13.30323338508606
